,date,open,high,low,close,adj_close,volume,stock
108,1962-01-09,0.0,7.291666507720947,7.166666507720947,7.260416507720947,0.9372586607933044,45600,FL
109,1962-01-09,0.7123898267745972,0.7224058508872986,0.7073817849159241,0.7161458134651184,0.0017041326500475409,2326200,GE
110,1962-01-09,0.0,11.4375,10.5625,10.6875,1.8598871231079104,46000,GT
111,1962-01-09,0.1192985102534294,0.12417688220739365,0.11796803772449492,0.1210724636912346,0.006715100724250078,930100,HPQ
112,1962-01-09,7.360000133514403,7.506666660308838,7.360000133514403,7.413333415985107,0.600861668586731,491200,IBM
113,1962-01-09,0.0,8.701705932617188,8.459991455078125,8.490205764770508,0.7439971566200256,85900,IP
114,1962-01-09,0.0,0.21296297013759613,0.21296297013759613,0.21296297013759613,5.988499651721213e-07,43200,JNJ
115,1962-01-09,0.2506510317325592,0.2565104067325592,0.2486979216337204,0.2552083432674408,0.0041118492372334,960000,KO
116,1962-01-09,0.0,0.1892361044883728,0.1844618022441864,0.1844618022441864,0.00022577815980184823,460800,MO
117,1962-01-09,0.0,263.75,257.5,257.5,115.16065216064452,1000,NAV
118,1962-01-09,0.0,1.36328125,1.3359375,1.341796875,0.012678890489041805,499200,PG
119,1962-01-09,0.0,1.578125,1.55859375,1.5625,0.013775589875876905,1065600,XOM
120,1962-01-10,6.355935096740723,6.4079999923706055,6.339914798736572,6.363945007324219,1.4970871210098269,34500,AA
121,1962-01-10,5.9735755920410165,5.997001647949219,5.950150012969972,5.985288619995117,1.3821916580200195,36900,ARNC
122,1962-01-10,0.8189300298690796,0.8333333134651184,0.8168724179267883,0.8189300298690796,0.14501884579658508,352200,BA
123,1962-01-10,1.703125,1.7135416269302368,1.6770833730697632,1.6822916269302368,0.1436273455619812,182400,CAT
124,1962-01-10,0.0,3.2068452835083012,3.1622023582458496,3.2068452835083012,0.050584077835083015,72000,CVX
125,1962-01-10,0.09602611511945723,0.09758498519659042,0.09602611511945723,0.09696143865585327,0.03706663846969605,661700,DIS
126,1962-01-10,0.0,29.5,29.25,29.5,0.492340087890625,4000,DTE
127,1962-01-10,0.0,9.96875,9.375,9.875,0.22173722088336945,20800,ED
128,1962-01-10,0.0,7.375,7.291666507720947,7.333333492279053,0.9466717839241028,25200,FL
129,1962-01-10,0.7161458134651184,0.7236578464508057,0.7136418223381042,0.7199018597602844,0.0017130705527961256,1956800,GE
130,1962-01-10,0.0,10.84375,10.59375,10.75,1.8707640171051023,16000,GT
131,1962-01-10,0.1210724636912346,0.12195944041013718,0.1192985102534294,0.12195944041013718,0.006764293182641268,450900,HPQ
132,1962-01-10,7.426666736602782,7.460000038146973,7.426666736602782,7.426666736602782,0.6019423604011536,299200,IBM
133,1962-01-10,0.0,8.550634384155272,8.339134216308594,8.429777145385742,0.7387015819549559,53500,IP
134,1962-01-10,0.0,0.21759259700775144,0.21469907462596893,0.21759259700775144,6.118683586464613e-07,172800,JNJ
135,1962-01-10,0.2552083432674408,0.2600911557674408,0.2526041567325592,0.2565104067325592,0.004132825881242752,1612800,KO
136,1962-01-10,0.0,0.1866319477558136,0.1809895783662796,0.18359375,0.0002247155935037881,4089600,MO
137,1962-01-10,0.0,258.75,252.5,257.5,115.16065216064452,1000,NAV
138,1962-01-10,0.0,1.35546875,1.333984375,1.345703125,0.012715802527964115,300800,PG
139,1962-01-10,0.0,1.5625,1.55078125,1.5546875,0.013706721365451813,828800,XOM
140,1962-01-11,6.3479251861572275,6.3479251861572275,6.32389497756958,6.339914798736572,1.4914336204528809,27900,AA
141,1962-01-11,5.961863040924072,5.961863040924072,5.926723957061768,5.950150012969972,1.3740766048431396,29800,ARNC
142,1962-01-11,0.8209876418113708,0.845678985118866,0.8209876418113708,0.8271604776382446,0.14647628366947174,692400,BA
143,1962-01-11,1.6822916269302368,1.7083333730697632,1.6666666269302368,1.7083333730697632,0.1458507776260376,384000,CAT
144,1962-01-11,0.0,3.2961308956146236,3.1919643878936768,3.2886905670166016,0.05187510699033737,112000,CVX
145,1962-01-11,0.09696143865585327,0.10039094090461732,0.0966496616601944,0.09976739436388016,0.03813932090997696,1985200,DIS
146,1962-01-11,0.0,29.625,29.25,29.625,0.4944260716438294,3600,DTE
147,1962-01-11,0.0,9.96875,9.890625,9.921875,0.22278954088687894,25600,ED
148,1962-01-11,0.0,7.375,7.3125,7.375,0.9520506858825684,22800,FL
149,1962-01-11,0.7199018597602844,0.7211538553237915,0.7073817849159241,0.7211538553237915,0.0017160497372969985,1627300,GE
150,1962-01-11,0.0,10.875,10.65625,10.75,1.8707640171051023,24800,GT
151,1962-01-11,0.12195944041013718,0.12240292876958847,0.1206289753317833,0.12151595205068587,0.0067396946251392365,422700,HPQ
152,1962-01-11,7.446666717529298,7.506666660308838,7.446666717529298,7.506666660308838,0.6084269285202026,315200,IBM
153,1962-01-11,0.0,8.459991455078125,8.308919906616211,8.429777145385742,0.7387015819549559,48600,IP
154,1962-01-11,0.0,0.21759259700775144,0.21643517911434174,0.21643517911434174,6.086140160732612e-07,172800,JNJ
155,1962-01-11,0.2565104067325592,0.2591145932674408,0.2552083432674408,0.2591145932674408,0.0041747852228581905,614400,KO
156,1962-01-11,0.0,0.1831597238779068,0.1814236044883728,0.1831597238779068,0.00022418452135752887,691200,MO
157,1962-01-11,0.0,259.375,255.0,259.375,115.99920654296876,900,NAV
158,1962-01-11,0.0,1.35546875,1.34375,1.34375,0.012697354890406132,371200,PG
159,1962-01-11,0.0,1.5703125,1.55859375,1.5703125,0.013844466768205166,617600,XOM
160,1962-01-12,6.339914798736572,6.3479251861572275,6.207749843597412,6.207749843597412,1.4603431224822998,26500,AA
161,1962-01-12,5.950150012969972,5.961863040924072,5.8095951080322275,5.8095951080322275,1.3416190147399902,28400,ARNC
162,1962-01-12,0.8353909254074097,0.855967104434967,0.8353909254074097,0.8497942090034485,0.15048450231552124,972000,BA
163,1962-01-12,1.7083333730697632,1.7395833730697632,1.6875,1.71875,0.14674009382724762,352800,CAT
164,1962-01-12,0.0,3.2961308956146236,3.251488208770752,3.28125,0.05175776034593582,123200,CVX
165,1962-01-12,0.09976739436388016,0.10007917135953903,0.09540256857872008,0.0966496616601944,0.03694746270775795,1985200,DIS
166,1962-01-12,0.0,29.9375,29.625,29.9375,0.4996414482593536,3000,DTE
167,1962-01-12,0.0,10.03125,9.90625,10.0,0.2245437502861023,16000,ED
168,1962-01-12,0.0,7.385416507720947,7.34375,7.385416507720947,0.9533953666687012,36000,FL
169,1962-01-12,0.7211538553237915,0.7224058508872986,0.7086338400840759,0.7111378312110901,0.0016922152135521171,1687200,GE
170,1962-01-12,0.0,11.0625,10.75,10.75,1.8707640171051023,32000,GT
171,1962-01-12,0.12151595205068587,0.12328990548849104,0.1206289753317833,0.1206289753317833,0.0066905030980706215,535500,HPQ
172,1962-01-12,7.519999980926514,7.573333263397218,7.519999980926514,7.519999980926514,0.6095075607299805,435200,IBM
173,1962-01-12,0.0,8.550634384155272,8.339134216308594,8.399562835693361,0.7360541224479675,48600,IP
174,1962-01-12,0.0,0.21759259700775144,0.21412037312984467,0.21412037312984467,6.021047624926722e-07,259200,JNJ
175,1962-01-12,0.2591145932674408,0.2591145932674408,0.2545572817325592,0.2571614682674408,0.004143316764384508,883200,KO
176,1962-01-12,0.0,0.1840277761220932,0.18359375,0.18359375,0.0002247155935037881,460800,MO
177,1962-01-12,0.0,264.375,260.0,264.375,118.23534393310548,1300,NAV
178,1962-01-12,0.0,1.36328125,1.34375,1.3515625,0.01277117058634758,390400,PG
179,1962-01-12,0.0,1.59375,1.57421875,1.59375,0.014051098376512527,1398400,XOM
180,1962-01-15,6.139665126800537,6.139665126800537,6.055560111999513,6.055560111999513,1.424540400505066,64500,AA
181,1962-01-15,5.7627434730529785,5.7627434730529785,5.6924662590026855,5.6924662590026855,1.3145705461502075,68900,ARNC
182,1962-01-15,0.845678985118866,0.845678985118866,0.8292180895805359,0.8333333134651184,0.14756952226161954,625400,BA
183,1962-01-15,1.71875,1.7291666269302368,1.6875,1.7135416269302368,0.1462954431772232,280800,CAT
184,1962-01-15,0.0,3.2886905670166016,3.2291667461395264,3.2291667461395264,0.05093618482351303,91200,CVX
185,1962-01-15,0.0966496616601944,0.09727320820093156,0.09602611511945723,0.0966496616601944,0.03694746270775795,622800,DIS
186,1962-01-15,0.0,29.75,29.4375,29.5,0.492340087890625,3000,DTE
187,1962-01-15,0.0,10.03125,9.96875,10.03125,0.2252455651760101,34400,ED
188,1962-01-15,0.0,7.5,7.385416507720947,7.385416507720947,0.9533953666687012,45600,FL
189,1962-01-15,0.7123898267745972,0.7211538553237915,0.7123898267745972,0.7186498641967773,0.0017100911354646089,2116600,GE
190,1962-01-15,0.0,10.75,10.5625,10.71875,1.8653255701065063,20800,GT
191,1962-01-15,0.1206289753317833,0.1210724636912346,0.11885501444339752,0.11885501444339752,0.006592115852981807,310000,HPQ
192,1962-01-15,7.546666622161865,7.570000171661378,7.546666622161865,7.553333282470702,0.6122087836265564,251200,IBM
193,1962-01-15,0.0,8.429777145385742,8.157849311828612,8.248491287231445,0.7228153944015503,76600,IP
194,1962-01-15,0.0,0.21585647761821747,0.21412037312984467,0.21412037312984467,6.021047624926722e-07,129600,JNJ
195,1962-01-15,0.2565104067325592,0.2565104067325592,0.25390625,0.2545572817325592,0.004101359751075506,614400,KO
196,1962-01-15,0.0,0.1840277761220932,0.1822916716337204,0.1822916716337204,0.00022312198416329918,633600,MO
197,1962-01-15,0.0,265.625,261.25,262.5,117.39678192138672,800,NAV
198,1962-01-15,0.0,1.35546875,1.3359375,1.34375,0.012697354890406132,281600,PG
199,1962-01-15,0.0,1.59375,1.578125,1.59375,0.014051098376512527,966400,XOM
200,1962-01-16,6.039539813995361,6.039539813995361,6.007500171661378,6.007500171661378,1.4132344722747805,27900,AA
201,1962-01-16,5.6690406799316415,5.6690406799316415,5.6221890449523935,5.6221890449523935,1.2983405590057373,29800,ARNC
202,1962-01-16,0.8333333134651184,0.8374485373497009,0.8271604776382446,0.8271604776382446,0.14647628366947174,376400,BA
203,1962-01-16,1.6979166269302368,1.6979166269302368,1.6770833730697632,1.6875,0.14495347440242767,163200,CAT
204,1962-01-16,0.0,3.251488208770752,3.1994047164916988,3.236607074737549,0.05105355009436608,97600,CVX
205,1962-01-16,0.09602611511945723,0.09602611511945723,0.09353192895650864,0.0941554754972458,0.035993970930576324,350300,DIS
206,1962-01-16,0.0,29.625,29.375,29.5,0.492340087890625,3800,DTE
207,1962-01-16,0.0,10.0,9.875,9.890625,0.22208788990974426,57600,ED
208,1962-01-16,0.0,7.53125,7.416666507720947,7.5,0.9681870341300964,42000,FL
209,1962-01-16,0.7186498641967773,0.7274138331413269,0.7136418223381042,0.7249098420143127,0.0017249881057068706,1387700,GE
210,1962-01-16,0.0,10.75,10.5625,10.71875,1.8653255701065063,14800,GT
211,1962-01-16,0.11885501444339752,0.11885501444339752,0.11708106100559235,0.11752454936504365,0.006518316920846701,197200,HPQ
212,1962-01-16,7.546666622161865,7.546666622161865,7.4733333587646475,7.4733333587646475,0.6057248115539551,251200,IBM
213,1962-01-16,0.0,8.308919906616211,8.188063621520996,8.218276977539062,0.7201684713363647,40500,IP
214,1962-01-16,0.0,0.21585647761821747,0.21296297013759613,0.21296297013759613,5.988499651721213e-07,345600,JNJ
215,1962-01-16,0.25390625,0.25390625,0.2496744841337204,0.25,0.00402793288230896,1113600,KO
216,1962-01-16,0.0,0.1805555522441864,0.171875,0.1744791716337204,0.00021355960052460432,2592000,MO
217,1962-01-16,0.0,264.375,260.625,264.375,118.23534393310548,600,NAV
218,1962-01-16,0.0,1.3515625,1.3359375,1.34375,0.01275295577943325,236800,PG
219,1962-01-16,0.0,1.59375,1.58203125,1.58203125,0.01394779235124588,569600,XOM
220,1962-01-17,6.007500171661378,6.023519992828369,6.007500171661378,6.007500171661378,1.4132344722747805,79900,AA
221,1962-01-17,5.6221890449523935,5.6456146240234375,5.6221890449523935,5.6221890449523935,1.2983405590057373,85300,ARNC
222,1962-01-17,0.8271604776382446,0.845678985118866,0.8271604776382446,0.8292180895805359,0.1468406468629837,674000,BA
223,1962-01-17,1.6875,1.7083333730697632,1.6770833730697632,1.6822916269302368,0.1445060670375824,160800,CAT
224,1962-01-17,0.0,3.2663691043853764,3.2142856121063232,3.2142856121063232,0.050701465457677834,150400,CVX
225,1962-01-17,0.0941554754972458,0.0941554754972458,0.09103775024414062,0.09103775024414062,0.03480211272835732,389200,DIS
226,1962-01-17,0.0,29.625,29.5,29.5,0.492340087890625,1000,DTE
227,1962-01-17,0.0,9.96875,9.875,9.875,0.22173722088336945,24800,ED
228,1962-01-17,0.0,7.520833492279053,7.427083492279053,7.479166507720947,0.9654973149299622,61200,FL
229,1962-01-17,0.7236578464508057,0.7236578464508057,0.7036257982254028,0.7086338400840759,0.0016862587071955204,2136500,GE
230,1962-01-17,0.0,10.71875,10.53125,10.59375,1.8435714244842532,22000,GT
231,1962-01-17,0.11752454936504365,0.1192985102534294,0.11708106100559235,0.11708106100559235,0.006493727210909128,422700,HPQ
232,1962-01-17,7.440000057220459,7.440000057220459,7.333333492279053,7.353333473205566,0.5959982872009277,419200,IBM
233,1962-01-17,0.0,8.278705596923826,8.12763500213623,8.157849311828612,0.7148725986480713,58400,IP
234,1962-01-17,0.0,0.2152777761220932,0.21296297013759613,0.21412037312984467,6.021047624926722e-07,259200,JNJ
235,1962-01-17,0.25,0.25,0.2421875,0.2421875,0.0039020630065351725,1574400,KO
236,1962-01-17,0.0,0.17578125,0.171875,0.1736111044883728,0.00021249706333037463,1382400,MO
237,1962-01-17,0.0,263.75,260.625,262.5,117.39678192138672,600,NAV
238,1962-01-17,0.0,1.345703125,1.296875,1.296875,0.012308092787861824,377600,PG
239,1962-01-17,0.0,1.59375,1.5625,1.57421875,0.013878920115530493,832000,XOM
240,1962-01-18,6.007500171661378,6.007500171661378,6.007500171661378,6.007500171661378,1.4132344722747805,89800,AA
241,1962-01-18,5.6221890449523935,5.6221890449523935,5.6221890449523935,5.6221890449523935,1.2983405590057373,96000,ARNC
242,1962-01-18,0.8292180895805359,0.8415637612342834,0.8292180895805359,0.8333333134651184,0.14756952226161954,710400,BA
243,1962-01-18,1.6822916269302368,1.71875,1.6822916269302368,1.71875,0.14763784408569336,261600,CAT
244,1962-01-18,0.0,3.2589285373687744,3.1919643878936768,3.2589285373687744,0.05140563473105431,147200,CVX
245,1962-01-18,0.09166129678487778,0.09353192895650864,0.09166129678487778,0.09290838986635208,0.03551724553108215,311400,DIS
246,1962-01-18,0.0,29.5,29.1875,29.3125,0.4892106354236603,3400,DTE
247,1962-01-18,0.0,9.96875,9.875,9.875,0.22173722088336945,37600,ED
248,1962-01-18,0.0,7.447916507720947,7.385416507720947,7.385416507720947,0.9533953666687012,34800,FL
249,1962-01-18,0.7086338400840759,0.7161458134651184,0.7073817849159241,0.7161458134651184,0.0017041326500475409,1477600,GE
250,1962-01-18,0.0,10.46875,9.9375,10.34375,1.8000648021697998,56000,GT
251,1962-01-18,0.11708106100559235,0.11708106100559235,0.11575059592723845,0.11663757264614105,0.006469125859439373,479100,HPQ
252,1962-01-18,7.37333345413208,7.446666717529298,7.37333345413208,7.37333345413208,0.5976195335388184,371200,IBM
253,1962-01-18,0.0,8.278705596923826,8.036992073059082,8.188063621520996,0.7175202369689941,69700,IP
254,1962-01-18,0.0,0.21296297013759613,0.21238425374031067,0.21238425374031067,5.972228223072307e-07,172800,JNJ
255,1962-01-18,0.2421875,0.2434895783662796,0.236328125,0.2373046875,0.003823387203738093,2649600,KO
256,1962-01-18,0.0,0.1749131977558136,0.1736111044883728,0.1736111044883728,0.00021249706333037463,1094400,MO
257,1962-01-18,0.0,262.5,258.125,258.75,115.71965789794922,600,NAV
258,1962-01-18,0.0,1.302734375,1.29296875,1.302734375,0.012363703921437263,544000,PG
259,1962-01-18,0.0,1.58203125,1.56640625,1.578125,0.013913333415985107,844800,XOM
260,1962-01-19,6.007500171661378,6.0475502014160165,6.007500171661378,6.023519992828369,1.41700279712677,100400,AA
261,1962-01-19,5.6221890449523935,5.680753231048584,5.6221890449523935,5.6456146240234375,1.3037503957748413,107300,ARNC
262,1962-01-19,0.8353909254074097,0.8724279999732971,0.8353909254074097,0.8724279999732971,0.15449239313602448,1293600,BA
263,1962-01-19,1.71875,1.75,1.6875,1.75,0.15032221376895905,357600,CAT
